Ticker,Name,Start Price,Current Price,Total Return (%),Month 1 Return (%),Month 2 Return (%),Month 3 Return (%),Month 4 Return (%),Month 5 Return (%),Month 6 Return (%),Month 7 Return (%),Month 8 Return (%),Month 9 Return (%),Month 10 Return (%),Month 11 Return (%),Month 12 Return (%),Month 1 Volatility (%),Month 2 Volatility (%),Month 3 Volatility (%),Month 4 Volatility (%),Month 5 Volatility (%),Month 6 Volatility (%),Month 7 Volatility (%),Month 8 Volatility (%),Month 9 Volatility (%),Month 10 Volatility (%),Month 11 Volatility (%),Month 12 Volatility (%),Month 1 Sharpe Ratio,Month 2 Sharpe Ratio,Month 3 Sharpe Ratio,Month 4 Sharpe Ratio,Month 5 Sharpe Ratio,Month 6 Sharpe Ratio,Month 7 Sharpe Ratio,Month 8 Sharpe Ratio,Month 9 Sharpe Ratio,Month 10 Sharpe Ratio,Month 11 Sharpe Ratio,Month 12 Sharpe Ratio,,abs,abssr1,abssr2,abssr3,abssr4,abssr5,abssr6,abssr7,abssr8,abssr9,abssr10,abssr11,abssr12,abssrsum
84695,대상홀딩스우,7580,19350,155.28,-2.27,0.49,-8.99,-8.65,-12.68,11.52,5.46,-37.93,12.21,-27.95,32.22,207.75,0.3,2.84,3.46,7.41,5.09,6.93,8.84,4.97,6.86,8.16,18.3,11.74,-7.57,0.17,-2.6,-1.17,-2.49,1.66,0.62,-7.63,1.78,-3.43,1.76,17.7,-0.1,0.1,7.57,0.17,2.6,1.17,2.49,1.66,0.62,7.63,1.78,3.43,1.76,17.7,4.048333333
33250,체시스,1377,1296,-5.88,-1.89,-0.75,-1.09,-8.22,-13.96,28.85,-11.25,-18.13,9.2,-18.68,-28.88,73.45,1.39,3.13,3.31,3.59,2.81,4.98,3.05,2.62,2.12,3.32,5.81,9.06,-1.36,-0.24,-0.33,-2.29,-4.97,5.79,-3.69,-6.92,4.34,-5.63,-4.97,8.11,-1.013333333,1.013333333,1.36,0.24,0.33,2.29,4.97,5.79,3.69,6.92,4.34,5.63,4.97,8.11,4.053333333
00279K,아모레G3우(전환),19570,19660,0.46,-1.6,6.03,-11.51,-4.02,-5.7,7.86,15.25,2.61,3.67,-7.28,5.42,-6.23,0.32,1.27,3.14,1.94,2.06,1.85,2.24,0.7,1.5,1.8,1.03,1.59,-5,4.75,-3.67,-2.07,-2.77,4.25,6.81,3.73,2.45,-4.04,5.26,-3.92,0.481666667,0.481666667,5,4.75,3.67,2.07,2.77,4.25,6.81,3.73,2.45,4.04,5.26,3.92,4.06
133820,화인베스틸,1377,896,-34.93,-0.11,-1.1,-11.84,0.66,-4.82,-13.94,3.74,34.04,0.5,-19.79,-6.58,16.45,0.16,2.03,2.88,2.53,1.35,1.71,2.1,5.48,1.49,1.75,2.17,1.88,-0.69,-0.54,-4.11,0.26,-3.57,-8.15,1.78,6.21,0.34,-11.31,-3.03,8.75,-1.171666667,1.171666667,0.69,0.54,4.11,0.26,3.57,8.15,1.78,6.21,0.34,11.31,3.03,8.75,4.061666667
42700,한미반도체,53100,107400,102.26,-0.46,-2.78,-10.05,-23.19,17.45,21.58,-5.13,40.15,47.74,-3.45,-0.48,20.68,0.07,3.65,5.18,2.91,4.33,2.85,4.18,6.05,7.93,2.62,2.35,4.56,-6.57,-0.76,-1.94,-7.97,4.03,7.57,-1.23,6.64,6.02,-1.32,-0.2,4.54,0.734166667,0.734166667,6.57,0.76,1.94,7.97,4.03,7.57,1.23,6.64,6.02,1.32,0.2,4.54,4.065833333
317400,자이에스앤디,4935,4080,-17.33,-1.57,0.24,-11.69,1.92,7.48,2.52,-1.88,-7.92,-4.05,-7.16,-1.36,9.27,0.15,1.27,3.37,2.84,1.39,2,0.83,1.01,1.2,1.35,1.27,1.24,-10.47,0.19,-3.47,0.68,5.38,1.26,-2.27,-7.84,-3.38,-5.3,-1.07,7.48,-1.5675,1.5675,10.47,0.19,3.47,0.68,5.38,1.26,2.27,7.84,3.38,5.3,1.07,7.48,4.065833333
21820,세원정공,6230,7580,21.67,0,-8.57,4.33,-9.79,8.1,1.48,-5.85,-6.03,11.04,13.53,0.45,11.78,0.92,1.31,2.16,1.66,0.97,0.65,1.06,1.98,3.55,3.4,0.55,1.62,0,-6.54,2,-5.9,8.35,2.28,-5.52,-3.05,3.11,3.98,0.82,7.27,0.566666667,0.566666667,0,6.54,2,5.9,8.35,2.28,5.52,3.05,3.11,3.98,0.82,7.27,4.068333333
19180,티에이치엔,2925,3345,14.36,-0.59,0.74,1.05,-7.78,2.09,-6.4,2.22,-6.18,13.88,-8.64,9.39,14.31,0,1.03,2.34,1.19,1.66,0.91,1.27,1.25,1.83,1.51,1.87,1.82,,0.72,0.45,-6.54,1.26,-7.03,1.75,-4.94,7.58,-5.72,5.02,7.86,0.037272727,0.037272727,0,0.72,0.45,6.54,1.26,7.03,1.75,4.94,7.58,5.72,5.02,7.86,4.0725
44820,코스맥스비티아이,9410,8750,-7.01,0.69,-2.67,-4.09,-7.92,-0.1,4.92,-1.84,-3.23,0.1,-7.36,2.71,10.53,0.89,1.04,2.15,1,1.01,1.31,1.1,0.66,1.56,0.87,0.41,1.03,0.78,-2.57,-1.9,-7.92,-0.1,3.76,-1.67,-4.89,0.06,-8.46,6.61,10.22,-0.506666667,0.506666667,0.78,2.57,1.9,7.92,0.1,3.76,1.67,4.89,0.06,8.46,6.61,10.22,4.078333333
214420,토니모리,5080,9320,83.46,-4.41,9.03,-8.7,-16.75,-6.41,23.3,19.11,9.28,5.89,50.12,2.55,-7.18,0.4,4.05,4.8,3.27,7.25,4.77,5.12,3.01,5.08,5.85,1.39,1.51,-11.03,2.23,-1.81,-5.12,-0.88,4.88,3.73,3.08,1.16,8.57,1.83,-4.75,0.1575,0.1575,11.03,2.23,1.81,5.12,0.88,4.88,3.73,3.08,1.16,8.57,1.83,4.75,4.089166667
6125,SK디스커버리우,29950,31300,4.51,-0.95,-2.59,-3.38,4.62,-0.91,-0.92,3.04,-0.47,-0.16,-1.62,-4.82,8.58,0.1,0.61,1.63,0.67,1.28,0.84,1.05,0.62,1.59,0.69,1.38,0.57,-9.5,-4.25,-2.07,6.9,-0.71,-1.1,2.9,-0.76,-0.1,-2.35,-3.49,15.05,0.043333333,0.043333333,9.5,4.25,2.07,6.9,0.71,1.1,2.9,0.76,0.1,2.35,3.49,15.05,4.098333333
990,DB하이텍,49050,40750,-16.92,0.74,-0.49,-25.23,12.19,17.41,-4.92,-11.73,-9.8,-7.39,-9.03,-1.68,26.97,0.26,2.81,4.16,2.73,6.79,2.33,2.69,1.67,1.3,1.91,1.7,2.83,2.85,-0.17,-6.06,4.47,2.56,-2.11,-4.36,-5.87,-5.68,-4.73,-0.99,9.53,-0.88,0.88,2.85,0.17,6.06,4.47,2.56,2.11,4.36,5.87,5.68,4.73,0.99,9.53,4.115
2995,금호건설우,13990,9380,-32.95,0.43,-4.18,-0.7,-5.74,6.76,-10.94,-6.6,-3.64,-10.54,-14.91,1.48,12.78,2.43,1.72,2.97,2.09,11.11,1.75,1.57,0.91,0.89,1.54,3.02,1.89,0.18,-2.43,-0.24,-2.75,0.61,-6.25,-4.2,-4,-11.84,-9.68,0.49,6.76,-2.779166667,2.779166667,0.18,2.43,0.24,2.75,0.61,6.25,4.2,4,11.84,9.68,0.49,6.76,4.119166667
4415,서울식품우,1780,1319,-25.9,0.3,-2.76,-5.18,-11.26,-4.87,0.12,-1.2,-5.13,-2.95,-2.11,-11.5,20.36,1.48,1.25,1.2,1.49,0.85,0.29,0.51,0.89,0.84,0.98,3.13,1.76,0.2,-2.21,-4.32,-7.56,-5.73,0.41,-2.35,-5.76,-3.51,-2.15,-3.67,11.57,-2.09,2.09,0.2,2.21,4.32,7.56,5.73,0.41,2.35,5.76,3.51,2.15,3.67,11.57,4.12
8700,아남전자,1795,1282,-28.58,0.31,-1.38,-12.19,-13.8,-6.11,-5.37,-9.71,-1.93,-7.57,-1.81,4.06,21.18,0.77,2.02,3.63,1.27,1.05,0.86,1.37,1.4,2.68,1.6,1.66,2.9,0.4,-0.68,-3.36,-10.87,-5.82,-6.24,-7.09,-1.38,-2.82,-1.13,2.45,7.3,-2.436666667,2.436666667,0.4,0.68,3.36,10.87,5.82,6.24,7.09,1.38,2.82,1.13,2.45,7.3,4.128333333
6340,대원전선,1024,3070,199.8,3.72,0.84,-11.76,-21.96,22.78,5.74,124.01,19.71,-1.62,4.7,1.4,11.75,3.8,2.67,5.38,3.6,5.89,8.83,10.41,2.38,1.57,1.4,0.72,1.28,0.98,0.31,-2.19,-6.1,3.87,0.65,11.91,8.28,-1.03,3.36,1.94,9.18,2.596666667,2.596666667,0.98,0.31,2.19,6.1,3.87,0.65,11.91,8.28,1.03,3.36,1.94,9.18,4.15
3545,대신증권우,13480,15420,14.39,0.26,-2.16,1.89,3.51,1.44,-0.82,4.12,-4.97,3.96,3.61,-0.87,2.92,0.23,0.6,1.2,0.49,0.46,0.55,1.03,2.09,0.95,0.48,0.22,0.3,1.13,-3.6,1.57,7.16,3.13,-1.49,4,-2.38,4.17,7.52,-3.95,9.73,2.249166667,2.249166667,1.13,3.6,1.57,7.16,3.13,1.49,4,2.38,4.17,7.52,3.95,9.73,4.1525
3720,삼영,5150,5040,-2.14,-2.14,29.79,4.53,-5.02,9.49,-11.92,-8.49,-7.72,15.41,-16.78,-10.67,4.27,2.87,2.44,4.82,2.83,2.95,2.25,2.22,2.16,1.96,2.85,3.25,3.31,-0.75,12.21,0.94,-1.77,3.22,-5.3,-3.82,-3.57,7.86,-5.89,-3.28,1.29,0.095,0.095,0.75,12.21,0.94,1.77,3.22,5.3,3.82,3.57,7.86,5.89,3.28,1.29,4.158333333
326030,SK바이오팜,80400,108300,34.7,5.04,-7.47,32.03,8.62,-9.67,-3.28,-4.78,-0.33,7.67,-9.8,17.7,13.89,4.18,2.46,4.01,1.57,1.81,1.56,2.01,2.1,1.99,2.83,1.91,2.47,1.21,-3.04,7.99,5.49,-5.34,-2.1,-2.38,-0.16,3.85,-3.46,9.27,5.62,1.4125,1.4125,1.21,3.04,7.99,5.49,5.34,2.1,2.38,0.16,3.85,3.46,9.27,5.62,4.159166667
10690,화신,11940,8870,-25.71,-0.56,0.89,-14.94,-26,36.74,-5.36,1.02,-13.42,1.21,-15.33,18.85,16.22,0.93,2.86,4.46,2.51,4.53,2.3,1.88,1.48,3.17,2.66,4.5,3.2,-0.6,0.31,-3.35,-10.36,8.11,-2.33,0.54,-9.07,0.38,-5.76,4.19,5.07,-1.0725,1.0725,0.6,0.31,3.35,10.36,8.11,2.33,0.54,9.07,0.38,5.76,4.19,5.07,4.1725
180,성창기업지주,1872,1588,-15.17,-1.18,-4.29,1.44,-5.84,-6.72,-3.69,-0.3,-0.99,-4.72,12.3,-2.61,11.84,0.79,1.28,3.55,0.42,0.8,0.52,1.15,0.98,3.55,2.78,1.7,1.7,-1.49,-3.35,0.41,-13.9,-8.4,-7.1,-0.26,-1.01,-1.33,4.42,-1.54,6.96,-2.215833333,2.215833333,1.49,3.35,0.41,13.9,8.4,7.1,0.26,1.01,1.33,4.42,1.54,6.96,4.180833333
10120,LS ELECTRIC,90100,160300,77.91,1.52,7.65,-9.88,-10.02,3.52,27.46,80.2,42.36,-5.32,-3.96,-2.53,19.21,3.41,4.05,3.65,6.71,4.71,5.55,5.83,3.61,2.42,2.15,1.3,2.92,0.45,1.89,-2.71,-1.49,0.75,4.95,13.76,11.73,-2.2,-1.84,-1.95,6.58,2.493333333,2.493333333,0.45,1.89,2.71,1.49,0.75,4.95,13.76,11.73,2.2,1.84,1.95,6.58,4.191666667
6370,대구백화점,10000,7800,-22,-4.29,24.47,-0.88,-9.92,-3.67,20.06,-19.57,-7.09,-6.41,7.14,-25.66,18.6,2.69,6.46,4.97,1.76,2.58,5.1,2.17,2.75,2.03,2.74,2.28,3.6,-1.59,3.79,-0.18,-5.64,-1.42,3.93,-9.02,-2.58,-3.16,2.61,-11.25,5.17,-1.611666667,1.611666667,1.59,3.79,0.18,5.64,1.42,3.93,9.02,2.58,3.16,2.61,11.25,5.17,4.195
357430,마스턴프리미어리츠,2760,2250,-18.48,0.22,-3.64,-9.34,0.79,-11.51,2.66,-4.38,2.59,2.88,1.1,6.24,3.43,0.31,0.9,1.55,0.89,1.14,0.57,0.74,1.34,0.6,0.84,0.95,1,0.71,-4.04,-6.03,0.89,-10.1,4.67,-5.92,1.93,4.8,1.31,6.57,3.43,-0.148333333,0.148333333,0.71,4.04,6.03,0.89,10.1,4.67,5.92,1.93,4.8,1.31,6.57,3.43,4.2
5385,현대차우,103500,168000,62.32,-0.18,-5.08,8.81,-7.74,14.7,-1.67,5.46,-6.02,29.46,5.25,5.39,8.43,0.54,2.14,2.89,1.95,2.31,1.67,2.36,2.6,3.24,1.47,0.82,0.88,-0.33,-2.37,3.05,-3.97,6.36,-1,2.31,-2.32,9.09,3.57,6.57,9.58,2.545,2.545,0.33,2.37,3.05,3.97,6.36,1,2.31,2.32,9.09,3.57,6.57,9.58,4.21
11090,에넥스,576,583,1.22,-1.19,2.23,-8.58,24.86,-11.49,20.91,-3.61,-2.16,0.58,-9.81,-1.04,7.75,0.24,2.21,2.96,2.94,1.9,3.59,1.4,0.65,0.64,1.04,0.93,1.81,-4.96,1.01,-2.9,8.46,-6.05,5.82,-2.58,-3.32,0.91,-9.43,-1.12,4.28,-0.823333333,0.823333333,4.96,1.01,2.9,8.46,6.05,5.82,2.58,3.32,0.91,9.43,1.12,4.28,4.236666667
457190,이수스페셜티케미컬,38900,50400,29.56,-0.4,-3.75,48.74,-27.02,-8.09,-19.02,6.43,9.24,87.39,3.15,-18.46,60.8,0.82,4.75,9.42,2.32,3.59,4.92,3.94,6.67,9.31,4.74,2.57,9.52,-0.49,-0.79,5.17,-11.65,-2.25,-3.87,1.63,1.39,9.39,0.66,-7.18,6.39,-0.133333333,0.133333333,0.49,0.79,5.17,11.65,2.25,3.87,1.63,1.39,9.39,0.66,7.18,6.39,4.238333333
3090,대웅,16440,22300,35.64,-0.45,-7.84,17.66,37.2,-5.7,-13.72,-6.83,-8.8,-14.4,12.62,23.8,8.87,2.99,2.63,3.51,6.73,2.81,2.39,2.14,2.24,3.66,2.64,2.08,4.12,-0.15,-2.98,5.03,5.53,-2.03,-5.74,-3.19,-3.93,-3.93,4.78,11.44,2.15,0.581666667,0.581666667,0.15,2.98,5.03,5.53,2.03,5.74,3.19,3.93,3.93,4.78,11.44,2.15,4.24
8490,서흥,28150,17000,-39.61,0.12,-1.78,-8.51,-8.58,-3.2,-2.01,-2.86,-12.67,-6.98,-5.13,6.89,-4.9,0.46,1.47,2.84,0.83,0.96,1.08,1.2,1.43,1.23,1.4,0.93,1.66,0.26,-1.21,-3,-10.34,-3.33,-1.86,-2.38,-8.86,-5.67,-3.66,7.41,-2.95,-2.965833333,2.965833333,0.26,1.21,3,10.34,3.33,1.86,2.38,8.86,5.67,3.66,7.41,2.95,4.244166667
4835,덕성우,5560,10210,83.63,0.59,0.79,-7.79,-7.65,-1.2,-8.57,6.68,-3.84,26.79,-39.37,-33.64,399.46,1.04,2.14,8.06,2.83,3.45,1.52,9.38,5.62,11.36,8.4,12.78,13.65,0.57,0.37,-0.97,-2.7,-0.35,-5.64,0.71,-0.68,2.36,-4.69,-2.63,29.26,1.300833333,1.300833333,0.57,0.37,0.97,2.7,0.35,5.64,0.71,0.68,2.36,4.69,2.63,29.26,4.244166667
5387,현대차2우B,104600,175800,68.07,0.98,-3.89,10.32,-9.75,14.64,-2.29,7.36,-9.11,30.65,3.95,4.87,9.49,1.21,2.15,3.22,2.03,2.46,1.86,2.44,2.91,3.62,1.45,0.79,0.96,0.81,-1.81,3.2,-4.8,5.95,-1.23,3.02,-3.13,8.47,2.72,6.16,9.89,2.4375,2.4375,0.81,1.81,3.2,4.8,5.95,1.23,3.02,3.13,8.47,2.72,6.16,9.89,4.265833333
5950,이수화학,14310,8640,-39.62,-0.23,-5.86,3.59,-13.86,-8.03,-8.58,-7.08,-4.1,15.19,-11.56,-4.41,28.05,1.2,1.95,8.49,1.46,1.5,0.89,1.78,2.79,3.15,1.87,2.53,5.68,-0.19,-3.01,0.42,-9.49,-5.35,-9.64,-3.98,-1.47,4.82,-6.18,-1.74,4.94,-2.5725,2.5725,0.19,3.01,0.42,9.49,5.35,9.64,3.98,1.47,4.82,6.18,1.74,4.94,4.269166667
2960,한국쉘석유,232000,317000,36.64,0.48,-4.53,-4.31,15.49,1.01,9.28,5.87,4.1,5.95,0.44,-6.8,5.22,0.45,1.67,2.2,1.77,0.58,1.6,1.13,1,0.8,0.43,1.66,0.71,1.07,-2.71,-1.96,8.75,1.74,5.8,5.19,4.1,7.44,1.02,-4.1,7.35,2.8075,2.8075,1.07,2.71,1.96,8.75,1.74,5.8,5.19,4.1,7.44,1.02,4.1,7.35,4.269166667
3230,삼양식품,196400,515000,162.22,2.59,11.04,-19.72,0.33,13.97,74.88,35.55,10.21,-1.44,-21.58,0.23,11.43,7.17,2.94,3.67,3.81,5.09,7.06,2.77,3.75,2.53,2.89,2.12,2.48,0.36,3.76,-5.37,0.09,2.74,10.61,12.83,2.72,-0.57,-7.47,0.11,4.61,2.035,2.035,0.36,3.76,5.37,0.09,2.74,10.61,12.83,2.72,0.57,7.47,0.11,4.61,4.27
6345,대원전선우,2145,4070,89.74,2.78,-5.46,-14.9,-21.85,17.99,-29.2,164.9,9.66,-0.21,-2.78,-4.17,24.07,2.41,2.47,3.92,2.82,9.69,7.23,13.33,1.54,2.04,1.53,1.78,3.18,1.15,-2.21,-3.8,-7.75,1.86,-4.04,12.37,6.27,-0.1,-1.82,-2.34,7.57,0.596666667,0.596666667,1.15,2.21,3.8,7.75,1.86,4.04,12.37,6.27,0.1,1.82,2.34,7.57,4.273333333
3160,디아이,6800,15590,129.26,6.05,14.88,-24.85,-26.25,34.28,9.09,63.8,41.04,45.82,-10.58,9,-8.72,4.85,5.08,5.61,5.62,6.37,5.55,10.48,8.57,4.59,2.46,2.62,3.25,1.25,2.93,-4.43,-4.67,5.38,1.64,6.09,4.79,9.98,-4.3,3.44,-2.68,1.618333333,1.618333333,1.25,2.93,4.43,4.67,5.38,1.64,6.09,4.79,9.98,4.3,3.44,2.68,4.298333333
4250,NPC,5060,5090,0.59,0.39,3.29,13.95,-13.39,-3.66,-4.13,6.04,-3.75,1.32,-10.32,3.34,12.51,0.28,2.52,4.01,0.97,1.07,1.24,1.77,0.66,1.12,1.31,1.68,2.65,1.39,1.31,3.48,-13.8,-3.42,-3.33,3.41,-5.68,1.18,-7.88,1.99,4.72,-1.385833333,1.385833333,1.39,1.31,3.48,13.8,3.42,3.33,3.41,5.68,1.18,7.88,1.99,4.72,4.299166667
14680,한솔케미칼,167100,134100,-19.75,0.45,-4.68,-12.34,-11.43,-0.16,-0.52,-4.3,14.18,-10.65,-13.61,12.38,33.11,0.79,2.87,3.96,2.61,2.46,2.14,1.75,3.19,1.39,2.38,1.5,2.51,0.57,-1.63,-3.12,-4.38,-0.07,-0.24,-2.46,4.45,-7.66,-5.72,8.25,13.19,0.098333333,0.098333333,0.57,1.63,3.12,4.38,0.07,0.24,2.46,4.45,7.66,5.72,8.25,13.19,4.311666667
22100,포스코DX,48450,29600,-38.91,-0.84,0.33,-10.29,-25.42,7.57,-12.17,-15.37,-9.78,-8.31,-17.67,40.8,20.89,0.91,5.1,4.53,2.21,2.7,2.2,3.38,1.97,2.24,3.36,5.79,6.47,-0.92,0.06,-2.27,-11.5,2.8,-5.53,-4.55,-4.96,-3.71,-5.26,7.05,3.23,-2.13,2.13,0.92,0.06,2.27,11.5,2.8,5.53,4.55,4.96,3.71,5.26,7.05,3.23,4.32
71320,지역난방공사,24200,46000,90.08,-2.13,-1.64,5.26,2.03,6.28,12.85,7.75,-18.94,34.16,32.8,-0.2,3.66,0.18,2.71,4.07,2.39,4.39,2.75,2.82,2.35,8.35,3.21,1.66,0.61,-11.83,-0.61,1.29,0.85,1.43,4.67,2.75,-8.06,4.09,10.22,-0.12,6,0.89,0.89,11.83,0.61,1.29,0.85,1.43,4.67,2.75,8.06,4.09,10.22,0.12,6,4.326666667
298020,효성티앤씨,326500,305000,-6.58,-2.24,8.55,-3.41,-13.59,-11.76,10.3,13.23,11.9,-3.33,-16.39,-4.58,5.97,0.36,3.26,2.51,2.16,2.66,2.79,2.8,2.09,1.13,2.26,1.57,1.52,-6.22,2.62,-1.36,-6.29,-4.42,3.69,4.73,5.69,-2.95,-7.25,-2.92,3.93,-0.895833333,0.895833333,6.22,2.62,1.36,6.29,4.42,3.69,4.73,5.69,2.95,7.25,2.92,3.93,4.339166667
7980,TP,1600,1378,-13.88,-0.29,0.44,-13.24,-5.47,-7.24,7.79,-0.88,-16.86,-0.57,-13.38,-27.14,74.96,0.05,1.56,3.06,2.11,1.73,2.13,1.94,2.37,1.82,2.03,4.24,7.11,-5.8,0.28,-4.33,-2.59,-4.18,3.66,-0.45,-7.11,-0.31,-6.59,-6.4,10.54,-1.94,1.94,5.8,0.28,4.33,2.59,4.18,3.66,0.45,7.11,0.31,6.59,6.4,10.54,4.353333333
5930,삼성전자,66700,60600,-9.15,-1.14,-17.34,-10.59,2.57,7.66,-5.77,-5.49,10.01,-0.27,-8.67,9.03,6.12,0.58,2.01,2.98,1.89,1.57,1.8,1.85,1.9,1.03,1.64,1,1.03,-1.97,-8.63,-3.55,1.36,4.88,-3.21,-2.97,5.27,-0.26,-5.29,9.03,5.94,0.05,0.05,1.97,8.63,3.55,1.36,4.88,3.21,2.97,5.27,0.26,5.29,9.03,5.94,4.363333333
34120,SBS,26400,15830,-40.04,2.26,1.3,-7.33,-6.78,-5.68,-17.14,-8.2,5.69,1.65,-18.14,14.26,6.82,2.32,2.43,1.79,1.04,1.06,1.13,1.65,3.67,1.62,4.56,3.75,1.54,0.97,0.53,-4.09,-6.52,-5.36,-15.17,-4.97,1.55,1.02,-3.98,3.8,4.43,-2.315833333,2.315833333,0.97,0.53,4.09,6.52,5.36,15.17,4.97,1.55,1.02,3.98,3.8,4.43,4.365833333
17860,DS단석,400000,74500,-81.38,-1.32,-7.68,-16.56,-29.27,27.8,-26.02,-16.16,-14.39,1.61,-37.67,-27.75,0,0.35,4.16,5.18,3.06,5.9,3.49,3.19,1.94,4.13,5.91,10.69,0,-3.77,-1.85,-3.2,-9.57,4.71,-7.46,-5.07,-7.42,0.39,-6.37,-2.6,,-3.837272727,3.837272727,3.77,1.85,3.2,9.57,4.71,7.46,5.07,7.42,0.39,6.37,2.6,0,4.3675
63160,종근당바이오,21850,29150,33.41,2.28,-15.28,31.14,20.51,-5.78,-7.85,1.25,3.9,2.22,-7.02,15.22,3.99,3.07,3.45,5.35,2.79,0.8,0.69,1.44,1.76,2.17,1.33,3.27,2.68,0.74,-4.43,5.82,7.35,-7.22,-11.38,0.87,2.22,1.02,-5.28,4.65,1.49,-0.345833333,0.345833333,0.74,4.43,5.82,7.35,7.22,11.38,0.87,2.22,1.02,5.28,4.65,1.49,4.3725
7570,일양약품,13800,13010,-5.72,-0.15,-4.88,-0.77,7.31,-3.33,-4.79,-5.84,1.56,-0.77,-9.74,5.67,7.09,0.05,1.49,2.92,1.56,0.68,0.52,0.98,1.27,0.85,1.12,1.29,1.19,-3,-3.28,-0.26,4.69,-4.9,-9.21,-5.96,1.23,-0.91,-8.7,4.4,5.96,-1.661666667,1.661666667,3,3.28,0.26,4.69,4.9,9.21,5.96,1.23,0.91,8.7,4.4,5.96,4.375
73240,금호타이어,4510,4420,-2,0.45,-1.74,-7.95,-22.34,-8.66,-8.56,20.34,-7.97,6.41,9.89,0.94,31.29,2.35,1.97,2.84,2.66,1.48,3.44,2.68,1.89,2.25,3.82,2.4,2.17,0.19,-0.88,-2.8,-8.4,-5.85,-2.49,7.59,-4.22,2.85,2.59,0.39,14.42,0.2825,0.2825,0.19,0.88,2.8,8.4,5.85,2.49,7.59,4.22,2.85,2.59,0.39,14.42,4.389166667
90435,아모레퍼시픽우,34550,37150,7.53,-3.26,9.71,-29.43,10.19,-12.34,15.28,23.67,0.42,7.57,-9.62,4.72,-6.75,0.7,3.2,5.38,2.82,2.56,2.35,2.51,1.85,1.67,2.55,1.65,1.77,-4.66,3.03,-5.47,3.61,-4.82,6.5,9.43,0.23,4.53,-3.77,2.86,-3.81,0.638333333,0.638333333,4.66,3.03,5.47,3.61,4.82,6.5,9.43,0.23,4.53,3.77,2.86,3.81,4.393333333
9190,대양금속,3255,1621,-50.2,-6.3,-14.29,-7.62,35.71,-10.5,33.77,-22.56,52.48,-16.16,41.99,-3.69,-19.02,4.05,6.37,3.7,5.99,2.82,7.94,2.24,6.05,3.5,10.25,1.2,7.7,-1.56,-2.24,-2.06,5.96,-3.72,4.25,-10.07,8.67,-4.62,4.1,-3.08,-2.47,-0.57,0.57,1.56,2.24,2.06,5.96,3.72,4.25,10.07,8.67,4.62,4.1,3.08,2.47,4.4
35510,신세계 I&C,11640,9650,-17.1,-1.23,4.22,-5.3,-5.77,-4.78,-0.99,-5.7,-5.18,-9.74,14.67,-0.74,8.27,0.15,1.95,2.53,0.99,0.81,0.81,1.17,1.3,1.71,3.02,1.14,1.1,-8.2,2.16,-2.09,-5.83,-5.9,-1.22,-4.87,-3.98,-5.7,4.86,-0.65,7.52,-1.991666667,1.991666667,8.2,2.16,2.09,5.83,5.9,1.22,4.87,3.98,5.7,4.86,0.65,7.52,4.415
446070,유니드비티플러스,7550,4505,-40.33,-0.22,4.63,-2.02,-7.88,-9.26,6.19,4.84,-19.04,-1.57,-19.92,-20.76,10.76,0.08,1.48,3.3,2.24,1.26,2.92,1.55,1.69,1.48,2.28,3.85,2.73,-2.75,3.13,-0.61,-3.52,-7.35,2.12,3.12,-11.27,-1.06,-8.74,-5.39,3.94,-2.365,2.365,2.75,3.13,0.61,3.52,7.35,2.12,3.12,11.27,1.06,8.74,5.39,3.94,4.416666667
2990,금호건설,5000,3185,-36.3,-0.47,-7.03,-6.52,-3.35,-3.92,-6.75,-4.93,-11.51,-3.46,1.96,-4.24,7.07,0.54,0.82,3.09,1.54,2.24,0.79,1.03,1.29,1.26,0.89,1.72,0.89,-0.87,-8.57,-2.11,-2.18,-1.75,-8.54,-4.79,-8.92,-2.75,2.2,-2.47,7.94,-2.734166667,2.734166667,0.87,8.57,2.11,2.18,1.75,8.54,4.79,8.92,2.75,2.2,2.47,7.94,4.424166667
45226K,한화갤러리아우,3485,2650,-23.96,0.95,-7.93,13.89,-8.47,-9.58,-3.25,-4.72,-4.6,-5.77,-14.3,17.97,22.38,1.87,3.31,10.44,1.2,1.28,0.76,0.97,1.29,3.98,2.37,7.17,1.92,0.51,-2.4,1.33,-7.06,-7.48,-4.28,-4.87,-3.57,-1.45,-6.03,2.51,11.66,-1.760833333,1.760833333,0.51,2.4,1.33,7.06,7.48,4.28,4.87,3.57,1.45,6.03,2.51,11.66,4.429166667
395400,SK리츠,4140,4910,18.6,-1.8,-2.46,2.11,10.83,5.02,8.37,0,2.89,3.19,-5.54,-0.87,7.47,0.79,1.1,1.68,1.1,1.8,1.03,1,1.34,0.73,0.43,0.84,1.18,-2.28,-2.24,1.26,9.85,2.79,8.13,0,2.16,4.37,-12.88,-1.04,6.33,1.370833333,1.370833333,2.28,2.24,1.26,9.85,2.79,8.13,0,2.16,4.37,12.88,1.04,6.33,4.444166667
